merge_distance,distance_jump
1.2975865092589633,0.00010517688437206019
1.2985406103049062,0.0009541010459428456
1.2994057922577649,0.0008651819528586735
1.301203676491774,0.0017978842340091727
1.3023598172318471,0.001156140740073086
1.302369126748132,9.309516284972119e-06
1.3047855328892677,0.0024164061411355853
1.304841288455467,5.575556619930033e-05
1.3053059023070657,0.00046461385159868307
1.305722892653712,0.00041699034664643975
1.3062223774720054,0.0004994848182933165
1.3069464731954978,0.0007240957234924128
1.3074444932260711,0.0004980200305733096
1.3083557902297203,0.0009112970036491141
1.3083739055986072,1.8115368886961747e-05
1.309104905515082,0.0007309999164748504
1.3116933785564664,0.0025884730413843204
1.3127237406795038,0.0010303621230374205
1.3129475152981398,0.0002237746186359857
1.3137913981631333,0.0008438828649934838
1.3138155123141457,2.4114151012444296e-05
1.3139704090693516,0.00015489675520585777
1.3155463685910962,0.0015759595217446076
1.316508219597229,0.0009618510061328855
1.317914248404137,0.0014060288069079885
1.320007194874114,0.0020929464699770417
1.323009926849947,0.003002731975832784
1.3245318478497565,0.001521920999809634
1.3246896965725807,0.00015784872282420537
1.3258810687128957,0.0011913721403149502
1.3272970870948997,0.0014160183820040029
1.3278042003544293,0.000507113259529568
1.3287451738720215,0.0009409735175922584
1.3292557378864276,0.0005105640144060786
1.3293423584458262,8.662055939856472e-05
1.3293647928358439,2.2434390017700423e-05
1.3295644766875787,0.00019968385173485537
1.3298758287570587,0.0003113520694799643
1.3314881980421278,0.0016123692850691373
1.3331203934003217,0.001632195358193922
1.3333443980726005,0.00022400467227878806
1.3342274598159463,0.0008830617433457366
1.3344507032822963,0.00022324346635005377
1.3347686239324046,0.0003179206501082721
1.3353749919810003,0.0006063680485957068
1.3357097758744834,0.00033478389348307047
1.3373310543869321,0.0016212785124487539
1.337746785170781,0.00041573078384882223
1.3380177433598095,0.0002709581890285584
1.338387920860055,0.00037017750024559426
1.338862267872607,0.00047434701255189005
1.340083927280935,0.0012216594083280796
1.3433389212311693,0.0032549939502342085
1.3447902647033079,0.0014513434721385998
1.3449421169011733,0.0001518521978653986
1.345678446838317,0.000736329937143676
1.3470663096114295,0.001387862773112536
1.3480867451727503,0.0010204355613208094
1.34895152401072,0.0008647788379696486
1.3508483294917994,0.001896805481079511
1.3513558556975425,0.0005075262057430141
1.3522702720737487,0.0009144163762062618
1.3525241425120984,0.00025387043834967926
1.3558187987555979,0.0032946562434994497
1.3558658621298865,4.706337428861396e-05
1.3561552238740997,0.0002893617442132346
1.356440859506934,0.00028563563283423576
1.356899719343489,0.0004588598365551366
1.3600001592616173,0.0031004399181282505
1.3611048726335468,0.0011047133719295221
1.3611468584712771,4.198583773029618e-05
1.365276201138006,0.004129342666728819
1.3666358310851034,0.0013596299470974849
1.3667924217474885,0.0001565906623850477
1.3687082293696546,0.0019158076221661435
1.369955384278369,0.0012471549087142986
1.3709144966781694,0.0009591123998005102
1.3715903845702677,0.0006758878920982703
1.3718815775249977,0.00029119295473001294
1.3729343009937833,0.001052723468785599
1.3740148677096182,0.0010805667158348964
1.3745103183492327,0.0004954506396144254
1.3760644545908207,0.0015541362415880666
1.3776674958742816,0.0016030412834608931
1.378199766515106,0.0005322706408243949
1.379014061108362,0.0008142945932561041
1.3817792704829033,0.0027652093745411666
1.3822014863122427,0.000422215829339434
1.3847963575453666,0.002594871233123852
1.3857328886474856,0.0009365311021189981
1.386517105175933,0.0007842165284475122
1.3882665154714726,0.001749410295539544
1.3894776861088098,0.0012111706373372222
1.39123266772181,0.0017549816130002505
1.3913488543231673,0.00011618660135725989
1.3918628788806426,0.00051402455747529
1.3933719893116008,0.0015091104309581382
1.394337417363372,0.0009654280517712444
1.3951530559851886,0.0008156386218165501
1.395185255791181,3.219980599244998e-05
1.395259823422428,7.456763124702448e-05
1.3972686559216938,0.002008832499265756
1.3974950485135502,0.00022639259185641691
1.3980444359939321,0.0005493874803819132
1.3981749171262072,0.0001304811322750954
1.3987488013535474,0.0005738842273401712
1.3991424775663392,0.00039367621279184917
1.4016486715289582,0.0025061939626189744
1.4035929143546362,0.0019442428256779554
1.4054874527693844,0.0018945384147481814
1.4071379886494881,0.0016505358801037762
1.4075293763965113,0.00039138774702318635
1.4086464442597053,0.0011170678631939879
1.4089696091845427,0.00032316492483741577
1.4095132800594976,0.0005436708749548824
1.410192453649175,0.0006791735896773954
1.4110770752946593,0.000884621645484307
1.4117628588674263,0.0006857835727669404
1.4161316325950164,0.004368773727590147
1.4165383853816655,0.00040675278664914494
1.4165533441354738,1.4958753808302916e-05
1.4169709519148,0.00041760777932609017
1.4181339122307348,0.00116296031593488
1.4183218346415687,0.00018792241083387395
1.4188997977747835,0.0005779631332147872
1.4199274476902695,0.0010276499154859842
1.4200567825275063,0.0001293348372368719
1.4203629527172403,0.0003061701897340008
1.421124150655792,0.000761197938551561
1.4237628806714042,0.002638730015612323
1.4239901563962392,0.00022727572483494107
1.4249252428257577,0.0009350864295185612
